"account.id","price.level","no.seats","marketing.source","season","location","set","multiple.tickets"
"001i000000oks2N","3",3,"Other","2013-2014","Berkeley Saturday","6","no"
"001i000000NuQwO","4",1,"","2010-2011","Peninsula","1","no"
"001i000000oks1G","1",2,"Web search","2013-2014","San Francisco","1","no"
"001i000000NuRRN","4",1,"Philharmonia website","2013-2014","San Francisco","2","no"
"001i000000NuS3e","1",2,"Philharmonia website","2013-2014","Peninsula","1","no"
"001i000000oks3v","4",2,"San Francisco Classical Voice","2013-2014","Berkeley Saturday","6","no"
"001i000000NuRUA","",2,"","2012-2013","Peninsula","3","no"
"001i000000oks1B","1",2,"KDFC Radio","2013-2014","Peninsula","1","no"
"001i000000NuRDl","4",2,"","2012-2013","San Francisco","3","no"
"001i000000NuPpK","4",1,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuO54","2",2,"","2011-2012","San Francisco","6","no"
"001i000000NuRSZ","4",2,"","2011-2012","San Francisco","7","no"
"001i000000NuR1F","1",2,"Word of mouth","2013-2014","Berkeley Saturday","6","no"
"001i000000NuQZq","",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuQbO","1",2,"Other","2013-2014","Berkeley Saturday","6","no"
"001i000000Lhyab","0",1,"","2011-2012","Peninsula","7","no"
"001i000000NuRTh","",1,"","2012-2013","San Francisco","2","no"
"001i000000NuRU2","",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000LhyaH","",2,"","2012-2013","San Francisco","3","no"
"001i000000oks3e","4",3,"KDFC Radio","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRTB","",2,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuQ9F","4",4,"","2012-2013","Peninsula","3","yes"
"001i000000NuRPo","4",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRVF","1",2,"","2011-2012","San Francisco","5","no"
"001i000000NuRRi","3",6,"","2010-2011","San Francisco","5","yes"
"001i000000NuRLD","4",1,"","2011-2012","Berkeley Sunday","6","no"
"001i000000NuNUm","3",2,"","2011-2012","San Francisco","4","no"
"001i000000NuRC0","3",2,"","2012-2013","Peninsula","3","no"
"001i000000q7wAb","3",3,"","2013-2014","Berkeley Saturday","1","no"
"001i000000NuORj","4",1,"","2010-2011","Berkeley Sunday","3","no"
"001i000000NuRJE","4",2,"","2011-2012","Family concert","3","no"
"001i000000NuNvH","2",1,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuRC2","4",1,"","2012-2013","Berkeley Sunday","4","no"
"001i000000NuPCc","4",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuPre","3",2,"Philharmonia website","2013-2014","Berkeley Saturday","6","no"
"001i000000NuQqZ","4",2,"","2011-2012","Berkeley Sunday","4","no"
"001i000000NuOPj","2",2,"","2012-2013","San Francisco","5","no"
"001i000000oks1E","2",2,"Word of mouth","2013-2014","Peninsula","2","no"
"001i000000NuQTw","4",2,"","2012-2013","San Francisco","3","no"
"001i000000NuNUu","3",1,"","2013-2014","San Francisco","6","no"
"001i000000NuPOC","2",2,"","2011-2012","Berkeley Sunday","3","no"
"001i000000NuRTR","",1,"","2012-2013","Peninsula","2","no"
"001i000000NuR2L","3",2,"","2011-2012","","5","no"
"001i000000NuRU6","",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRDW","2",2,"","2012-2013","San Francisco","5","no"
"001i000000NuRMu","4",1,"","2012-2013","San Francisco","1","no"
"001i000000NuQik","4",1,"Philharmonia website","2013-2014","Berkeley Saturday","4","no"
"001i000000NuQrR","4",2,"Philharmonia website","2013-2014","San Francisco","1","no"
"001i000000NuRYp","3",2,"Postcard or brochure","2013-2014","San Francisco","6","no"
"001i000000NuRSB","2",2,"","2012-2013","San Francisco","6","no"
"001i000000NuOYb","3",2,"","2010-2011","Berkeley Saturday","1","no"
"001i000000NuRDo","2",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuQnX","4",1,"","2011-2012","San Francisco","3","no"
"001i000000NuRMG","",2,"","2012-2013","Peninsula","3","no"
"001i000000NuOMf","3",2,"KDFC Radio","2013-2014","Berkeley Saturday","1","no"
"001i000000oks31","4",2,"Browsing City Box Office website","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRGs","3",2,"","2012-2013","San Francisco","6","no"
"001i000000NuRW4","3",2,"","2010-2011","Peninsula","4","no"
"001i000000NuRL7","4",4,"","2011-2012","Berkeley Saturday","6","yes"
"001i000000NuRUM","",2,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuRIy","Youth",10,"","2011-2012","Family concert","3","yes"
"001i000000NuRQL","1",2,"","2011-2012","San Francisco","6","no"
"001i000000NuRM5","3",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000oks1n","4",2,"Philharmonia website","2013-2014","San Francisco","6","no"
"001i000000Li94P","3",1,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRTq","",1,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuQoW","4",1,"","2010-2011","San Francisco","4","no"
"001i000000NuRWP","4",2,"","2010-2011","Peninsula","7","no"
"001i000000NuRLR","3",2,"","2011-2012","Peninsula","6","no"
"001i000000oks1j","4",1,"Web search","2013-2014","San Francisco","5","no"
"001i000000oks2F","3",2,"Other","2013-2014","Berkeley Saturday","3","no"
"001i000000oks4B","3",2,"Word of mouth","2013-2014","San Francisco","1","no"
"001i000000NuRLs","4",2,"","2011-2012","Berkeley Sunday","6","no"
"001i000000oks4P","4",1,"Other","2013-2014","San Francisco","4","no"
"001i000000NuRMU","4",1,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuOqi","1",1,"","2011-2012","San Francisco","2","no"
"001i000000NuRI0","4",4,"","2011-2012","Peninsula","6","yes"
"001i000000NuRSv","4",3,"","2011-2012","San Francisco","4","no"
"001i000000NuRQP","2",1,"","2012-2013","Peninsula","6","no"
"001i000000q7wAq","4",2,"","2013-2014","San Francisco","1","no"
"001i000000NuRTf","",4,"","2012-2013","San Francisco","2","no"
"001i000000NuQQO","4",2,"","2011-2012","Peninsula","4","no"
"001i000000NuOAF","1",2,"","2011-2012","Peninsula","7","no"
"001i000000NuOMf","3",2,"","2012-2013","Berkeley Saturday","6","no"
"001i000000NuRDA","4",1,"","2011-2012","San Francisco","5","no"
"001i000000NuQM7","2",2,"Other","2013-2014","Peninsula","2","no"
"001i000000NuRFA","1",3,"","2012-2013","San Francisco","5","no"
"001i000000NuRTE","",1,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuRNE","3",2,"","2011-2012","Peninsula","4","no"
"001i000000NuPeV","",1,"","2012-2013","San Francisco","3","no"
"001i000000NuPqe","3",3,"","2011-2012","San Francisco","4","no"
"001i000000NuR5L","4",4,"","2010-2011","Berkeley Sunday","8","no"
"001i000000NuQsn","2",3,"KDFC Radio","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRVV","4",1,"","2011-2012","Berkeley Saturday","2","no"
"001i000000LhyTn","1",2,"","2011-2012","Peninsula","2","no"
"001i000000NuRkC","3",1,"Postcard or brochure","2013-2014","San Francisco","6","no"
"001i000000LhyYM","2",1,"","2011-2012","Berkeley Sunday","2","no"
"001i000000NuRKY","3",1,"","2011-2012","San Francisco","7","no"
"001i000000NuRAq","3",2,"","2012-2013","San Francisco","1","no"
"001i000000NuRM2","1",4,"","2011-2012","Peninsula","6","yes"
"001i000000Li96W","3",1,"","2012-2013","Berkeley Sunday","5","no"
"001i000000LhyTs","1",1,"","2013-2014","Berkeley Sunday","5","no"
"001i000000NuQn3","1",1,"","2012-2013","Peninsula","6","no"
"001i000000NuRUv","4",1,"","2010-2011","Berkeley Sunday","7","no"
"001i000000NuQUm","4",2,"","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRU9","1",2,"","2012-2013","Peninsula","2","no"
"001i000000NuRLH","3",2,"","2011-2012","Peninsula","6","no"
"001i000000NuQfZ","4",2,"","2011-2012","Berkeley Sunday","6","no"
"001i000000NuRDM","4",1,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuNpu","4",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRRV","4",1,"","2012-2013","San Francisco","3","no"
"001i000000NuPSF","4",2,"","2013-2014","San Francisco","1","no"
"001i000000NuQ7d","1",1,"","2010-2011","San Francisco","5","no"
"001i000000NuRJQ","Youth",4,"","2011-2012","Family concert","3","yes"
"001i000000V255R","3",2,"Philharmonia website","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRV8","4",1,"","2013-2014","San Francisco","1","no"
"001i000000NuR4l","4",1,"","2011-2012","Peninsula","4","no"
"001i000000NuNwC","3",2,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuQYi","2",4,"","2012-2013","Peninsula","3","no"
"001i000000NuRR2","2",4,"Philharmonia website","2013-2014","San Francisco","1","no"
"001i000000q7wB6","4",1,"","2013-2014","Berkeley Sunday","2","no"
"001i000000oks4K","2",2,"Word of mouth","2013-2014","Berkeley Sunday","5","no"
"001i000000oks3d","4",1,"Word of mouth","2013-2014","Berkeley Saturday","2","no"
"001i000000NuRHi","4",2,"","2011-2012","Berkeley Saturday","6","no"
"001i000000oks34","3",2,"New York Times","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRTC","3",2,"San Francisco Chronicle","2013-2014","San Francisco","1","no"
"001i000000NuOVA","3",3,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuR0P","4",2,"","2010-2011","Berkeley Sunday","4","no"
"001i000000NuRTe","",2,"","2012-2013","San Francisco","2","no"
"001i000000NuQsx","4",2,"","2010-2011","Berkeley Saturday","4","no"
"001i000000NuRMx","",3,"","2011-2012","Berkeley Saturday","7","no"
"001i000000oks4V","3",3,"Word of mouth","2013-2014","Berkeley Sunday","2","no"
"001i000000NuR25","4",1,"","2010-2011","Berkeley Saturday","5","no"
"001i000000NuPAc","4",4,"","2011-2012","Berkeley Sunday","7","yes"
"001i000000NuRJa","4",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRVp","4",2,"","2010-2011","San Francisco","7","no"
"001i000000NuR7Y","3",2,"","2012-2013","San Francisco","1","no"
"001i000000NuROn","4",2,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuRGN","Adult",6,"","2012-2013","Family concert","5","yes"
"001i000000NuQfZ","4",2,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuRLS","3",1,"","2011-2012","Peninsula","6","no"
"001i000000NuRAo","3",1,"","2012-2013","Peninsula","1","no"
"001i000000NuRBW","2",2,"Word of mouth","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRBB","3",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuRDR","4",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRG4","3",3,"","2012-2013","Berkeley Sunday","5","no"
"001i000000NuRD6","4",2,"","2012-2013","San Francisco","3","no"
"001i000000Lhyba","2",1,"","2012-2013","San Francisco","6","no"
"001i000000NuRQf","3",1,"","2012-2013","San Francisco","3","no"
"001i000000NuR68","1",2,"","2011-2012","San Francisco","7","no"
"001i000000NuQkJ","2",2,"","2011-2012","Berkeley Sunday","3","no"
"001i000000NuQjN","3",2,"Word of mouth","2013-2014","San Francisco","6","no"
"001i000000NuRVP","4",2,"","2011-2012","","5","no"
"001i000000NuO64","3",1,"","2011-2012","San Francisco","2","no"
"001i000000NuRE9","4",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRUf","",2,"","2012-2013","San Francisco","4","no"
"001i000000NuPkk","3",1,"City Box Office special offer email","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRFl","1",1,"","2012-2013","San Francisco","5","no"
"001i000000NuRHy","3",4,"","2011-2012","Berkeley Sunday","2","yes"
"001i000000NuRF1","1",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000oks4H","1",3,"Postcard or brochure","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRNW","1",2,"","2012-2013","Berkeley Sunday","5","no"
"001i000000NuRWx","",2,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuRV8","3",1,"Postcard or brochure","2013-2014","San Francisco","3","no"
"001i000000NuROe","2",1,"","2012-2013","San Francisco","3","no"
"001i000000NuROe","2",1,"","2011-2012","San Francisco","2","no"
"001i000000oks4D","3",2,"Philharmonia website","2013-2014","San Francisco","3","no"
"001i000000NuR1E","3",2,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuRRI","3",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuPiV","2",2,"","2012-2013","San Francisco","3","no"
"001i000000oks3I","3",2,"Other","2013-2014","Berkeley Saturday","6","no"
"001i000000NuNee","",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRAP","2",1,"","2012-2013","Berkeley Sunday","4","no"
"001i000000NuOYY","4",2,"","2010-2011","Berkeley Sunday","1","no"
"001i000000NuRIH","1",3,"","2011-2012","San Francisco","2","no"
"001i000000NuR0J","3",1,"","2010-2011","Berkeley Sunday","4","no"
"001i000000NuRAj","4",1,"","2012-2013","Peninsula","1","no"
"001i000000NuRTp","",2,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuRHl","3",2,"","2010-2011","Berkeley Sunday","4","no"
"001i000000NuNwR","1",2,"","2012-2013","San Francisco","1","no"
"001i000000NuQ9f","4",3,"","2013-2014","Berkeley Saturday","1","no"
"001i000000NuNln","3",2,"","2012-2013","Berkeley Sunday","6","no"
"001i000000NuOn6","3",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000ZvPmj","4",1,"Blog post","2013-2014","Berkeley Saturday","1","no"
"001i000000V23aW","1",2,"Postcard or brochure","2013-2014","Peninsula","1","no"
"001i000000NuPBw","1",2,"Philharmonia website","2013-2014","Berkeley Saturday","6","no"
"001i000000q7wB2","2",1,"","2013-2014","Peninsula","2","no"
"001i000000NuR8y","",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000oks2U","1",2,"Postcard or brochure","2013-2014","Berkeley Sunday","1","no"
"001i000000oks2P","3",2,"","2013-2014","Berkeley Sunday","6","no"
"001i000000Li94H","3",1,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRFp","4",3,"","2012-2013","Berkeley Sunday","5","no"
"001i000000NuRJA","1",2,"","2011-2012","Family concert","3","no"
"001i000000NuRFp","4",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000oks1u","2",2,"Word of mouth","2013-2014","San Francisco","5","no"
"001i000000NuRF6","3",1,"","2012-2013","Berkeley Saturday","6","no"
"001i000000NuOdN","1",2,"Word of mouth","2013-2014","San Francisco","3","no"
"001i000000NuQPA","3",1,"","2012-2013","Peninsula","3","no"
"001i000000NuRGP","3",2,"","2012-2013","Berkeley Sunday","6","no"
"001i000000NuOKH","3",2,"","2011-2012","Peninsula","4","no"
"001i000000NuRB1","4",2,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuOk3","4",1,"","2013-2014","Berkeley Sunday","1","no"
"001i000000NuQSw","4",1,"","2011-2012","San Francisco","7","no"
"001i000000NuRDf","2",2,"","2012-2013","San Francisco","3","no"
"001i000000oks4O","4",2,"Word of mouth","2013-2014","Berkeley Saturday","4","no"
"001i000000NuPwA","4",1,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuRQu","4",2,"","2012-2013","San Francisco","4","no"
"001i000000oks4I","4",1,"Other","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRDG","4",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRJ3","1",3,"","2011-2012","Family concert","3","no"
"001i000000NuRD5","1",2,"","2012-2013","San Francisco","2","no"
"001i000000NuOy2","4",2,"Postcard or brochure","2013-2014","Berkeley Saturday","6","no"
"001i000000NuRNV","3",2,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuO32","2",2,"","2011-2012","Peninsula","3","no"
"001i000000Li95a","4",1,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRLz","2",1,"Postcard or brochure","2013-2014","San Francisco","1","no"
"001i000000NuQpl","4",2,"","2011-2012","San Francisco","2","no"
"001i000000NuR7C","4",1,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRUs","",1,"","2012-2013","San Francisco","6","no"
"001i000000NuQ1g","4",1,"","2011-2012","San Francisco","7","no"
"001i000000NuQlu","4",2,"Other","2013-2014","San Francisco","5","no"
"001i000000NuRAt","4",1,"","2012-2013","San Francisco","1","no"
"001i000000NuQ7m","3",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRWX","1",6,"","2011-2012","Peninsula","7","yes"
"001i000000NuRBs","4",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuNvH","3",2,"","2012-2013","Berkeley Sunday","2","no"
"001i000000oks1P","1",1,"Word of mouth","2013-2014","San Francisco","6","no"
"001i000000NuOpV","Adult",14,"","2012-2013","Family concert","5","yes"
"001i000000NuQv0","4",1,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuRHF","2",2,"","2011-2012","Berkeley Saturday","5","no"
"001i000000NuQRk","2",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuNkm","1",2,"","2012-2013","Peninsula","3","no"
"001i000000NuOQP","4",3,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuQUg","1",3,"","2011-2012","San Francisco","6","no"
"001i000000NuQbx","1",6,"","2013-2014","San Francisco","1","no"
"001i000000NuRG8","2",3,"","2012-2013","Berkeley Saturday","5","no"
"001i000000NuPFd","4",2,"","2010-2011","Berkeley Saturday","1","no"
"001i000000NuPxz","3",2,"","2011-2012","Berkeley Sunday","3","no"
"001i000000NuRQj","2",2,"","2012-2013","Peninsula","3","no"
"001i000000oks3h","4",2,"Other","2013-2014","Berkeley Saturday","6","no"
"001i000000NuRW5","1",1,"","2011-2012","San Francisco","5","no"
"001i000000NuQkg","4",4,"","2010-2011","Peninsula","6","yes"
"001i000000NuRU0","",1,"","2012-2013","Berkeley Sunday","2","no"
"001i000000NuRE3","1",4,"","2012-2013","San Francisco","3","no"
"001i000000NuP0i","4",2,"","2010-2011","Berkeley Saturday","1","no"
"001i000000LhybJ","0",12,"","2011-2012","Peninsula","3","yes"
"001i000000NuQ2s","2",2,"Blog post","2013-2014","San Francisco","1","no"
"001i000000NuOSQ","1",1,"","2010-2011","San Francisco","5","no"
"001i000000NuRRu","4",1,"","2011-2012","San Francisco","4","no"
"001i000000NuOP0","4",1,"KDFC Radio","2013-2014","San Francisco","1","no"
"001i000000NuR4g","0",2,"","2010-2011","","","no"
"001i000000NuQ2I","4",1,"","2011-2012","San Francisco","4","no"
"001i000000NuQb1","4",2,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuRAk","1",1,"","2011-2012","Peninsula","4","no"
"001i000000NuOEH","3",2,"","2013-2014","San Francisco","1","no"
"001i000000NuQW4","4",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRGJ","2",2,"","2012-2013","San Francisco","5","no"
"001i000000NuRSV","2",2,"","2011-2012","Berkeley Sunday","4","no"
"001i000000NuPN2","2",3,"Philharmonia website","2013-2014","San Francisco","6","no"
"001i000000NuQPa","4",1,"","2010-2011","Peninsula","3","no"
"001i000000NuRAd","4",2,"","2011-2012","San Francisco","2","no"
"001i000000NuRKF","4",2,"","2011-2012","Peninsula","4","no"
"001i000000NuQmX","2",1,"","2011-2012","Berkeley Sunday","4","no"
"001i000000NuOUU","4",2,"","2011-2012","Berkeley Sunday","6","no"
"001i000000NuNUg","4",2,"Other","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRSC","4",1,"","2012-2013","San Francisco","4","no"
"001i000000NuQ0r","1",2,"","2011-2012","Peninsula","5","no"
"001i000000oks3g","4",2,"News story or review","2013-2014","Berkeley Saturday","5","no"
"001i000000NuRHS","3",3,"Philharmonia website","2013-2014","San Francisco","4","no"
"001i000000NuRRL","4",1,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuS07","2",2,"Other","2013-2014","Peninsula","1","no"
"001i000000NuRFf","4",2,"","2012-2013","San Francisco","4","no"
"001i000000oks2q","2",3,"Philharmonia website","2013-2014","Berkeley Sunday","6","no"
"001i000000NuREl","1",2,"","2012-2013","San Francisco","5","no"
"001i000000NuNsT","3",2,"","2012-2013","Berkeley Sunday","5","no"
"001i000000NuRAY","3",2,"","2011-2012","San Francisco","2","no"
"001i000000NuOys","4",2,"","2012-2013","San Francisco","4","no"
"001i000000NuQaF","1",2,"","2012-2013","Peninsula","2","no"
"001i000000NuRNx","1",2,"","2012-2013","Peninsula","3","no"
"001i000000NuRTK","",2,"","2012-2013","Peninsula","2","no"
"001i000000NuR0y","4",2,"Other","2013-2014","San Francisco","6","no"
"001i000000NuQW9","4",2,"Philharmonia website","2013-2014","Berkeley Sunday","1","no"
"001i000000NuQor","2",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRB1","4",3,"","2011-2012","Berkeley Sunday","3","no"
"001i000000NuQki","4",2,"","2011-2012","Peninsula","2","no"
"001i000000NuRTg","2",1,"","2012-2013","San Francisco","4","no"
