"account.id","season","package","no.seats","location","section","price.level","total","multiple.subs"
"001i000000Lhybd","1997-1998","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyPz","2006-2007","Quartet",4,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuOYz","1997-1998","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000LhyVH","1996-1997","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOId","2000-2001","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000NuNz8","1997-1998","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000LhySf","1999-2000","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000Lhyd6","2005-2006","Quartet",1,"San Francisco","Orchestra Front","1",0.5,"no"
"001i000000Lhybr","2008-2009","Quartet",1,"San Francisco","Premium Orchestra","1",0.5,"no"
"001i000000NuOY5","1994-1995","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyPV","2000-2001","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyTs","1997-1998","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNqP","1995-1996","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNzO","1996-1997","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000NuPAO","2000-2001","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuNxn","1995-1996","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOEp","1999-2000","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000LhydW","1998-1999","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyRw","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuOn6","2000-2001","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNaN","1997-1998","Full",1,"San Francisco","Box","1",1,"no"
"001i000000NuNm7","1999-2000","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNr0","2002-2003","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhyV9","2012-2013","Trio B",2,"Berkeley Sunday","Orchestra","0",1,"no"
"001i000000NuOyX","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuNtM","1995-1996","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000LhybT","1993-1994","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyXA","2011-2012","Full",2,"Peninsula","Orchestra","0",2,"no"
"001i000000NuONH","1995-1996","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuOLU","1993-1994","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOj4","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNwh","1997-1998","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOo7","1999-2000","Full",2,"Berkeley Sunday","Balcony Rear","4",2,"no"
"001i000000NuOHi","1996-1997","Full",1,"Santa Rosa","Orchestra","2",1,"no"
"001i000000NuQEa","2007-2008","Quartet",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuNoE","1993-1994","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyQy","1993-1994","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOhC","2004-2005","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000LhyWc","2005-2006","Quartet",1,"Berkeley Sunday","Orchestra Rear","2",0.5,"no"
"001i000000NuOuu","1999-2000","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOlF","1996-1997","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000LhyZG","2006-2007","Quartet",1,"Peninsula","Premium Orchestra","1",0.5,"no"
"001i000000NuO00","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuOrH","1997-1998","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000LhyVK","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOjN","1998-1999","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuOwA","2010-2011","Quartet A",2,"Berkeley Sunday","Orchestra","1",1,"no"
"001i000000NuOtG","1997-1998","Quartet",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000LhyVC","2012-2013","Trio B",3,"Berkeley Saturday","Orchestra","1",1.5,"no"
"001i000000NuP2N","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuR6e","1998-1999","Quartet",2,"Peninsula","Balcony","4",1,"no"
"001i000000NuNyU","1993-1994","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000NuOi9","1998-1999","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOns","1998-1999","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuONR","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhyUI","2006-2007","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000LhycS","2013-2014","Full",1,"Peninsula",NA,"0",1,"no"
"001i000000NuOWb","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000LhyYH","1996-1997","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOAt","2000-2001","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuNWV","2011-2012","Quartet",2,"Berkeley Saturday","Orchestra","1",1,"no"
"001i000000NuQ1X","2006-2007","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOEX","2002-2003","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhyXh","2000-2001","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000NuO4v","1995-1996","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuQYB","2011-2012","Full",1,"Peninsula","Orchestra","0",1,"no"
"001i000000NuOLy","1993-1994","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuPTv","2001-2002","Full",1,"Orange County","Orchestra","2",1,"no"
"001i000000LhyRo","2000-2001","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuOni","1998-1999","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000LhyRE","2000-2001","Full",3,"Berkeley Saturday","Balcony Front","3",3,"no"
"001i000000LhyQ3","2005-2006","Full",4,"San Francisco","Orchestra Front","1",4,"no"
"001i000000NuO32","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOni","2006-2007","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuNyN","1996-1997","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuNv6","1995-1996","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNub","1993-1994","Quartet",1,"Berkeley Sunday","Balcony Rear","4",0.5,"no"
"001i000000NuNvj","1997-1998","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOia","2000-2001","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000LhyQt","2001-2002","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuO8T","2013-2014","Trio B",2,"Berkeley Sunday",NA,"2",1,"no"
"001i000000NuNiF","1999-2000","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuO6P","1998-1999","Quartet",1,"Berkeley Saturday","Balcony Rear","4",0.5,"no"
"001i000000NuO0F","1994-1995","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuO9Y","1995-1996","Full",1,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000LhyWQ","2010-2011","Quartet B",3,"San Francisco","Orchestra","3",1.5,"no"
"001i000000NuNoL","2005-2006","Full",2,"Berkeley Sunday","Orchestra Front","1",2,"no"
"001i000000LhydD","2005-2006","Full",2,"Berkeley Sunday","Orchestra Front","1",2,"no"
"001i000000NuOSs","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuNtH","1993-1994","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000NuOKZ","1993-1994","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuO5P","1995-1996","Quartet",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000LhyQx","2012-2013","Full",2,"Berkeley Sunday","Orchestra","0",2,"no"
"001i000000NuOFJ","2006-2007","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000NuOTz","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOJy","1994-1995","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuQ4r","2006-2007","Trio",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuO1V","2002-2003","Trio",1,"Berkeley Saturday","",NA,0.5,"no"
"001i000000NuRDA","2008-2009","Full",2,"San Francisco","Box","1",2,"no"
"001i000000LhyTB","2002-2003","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuQYm","2008-2009","Trio",3,"Peninsula","Premium Orchestra","1",1.5,"no"
"001i000000NuNZh","1996-1997","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyRi","2012-2013","Trio A",2,"Peninsula","Orchestra","3",1,"no"
"001i000000NuNur","1996-1997","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhySP","1996-1997","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuNt2","1994-1995","Full",1,"Contra Costa","Balcony","4",1,"no"
"001i000000LhyQo","1998-1999","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuO4e","2008-2009","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000NuNua","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000Lhyds","2011-2012","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuPBW","2001-2002","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000LhyVV","2000-2001","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOJg","1993-1994","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyTB","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhyUg","2000-2001","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyV7","2014-2015","Full",2,"Berkeley Sunday",NA,"1",2,"no"
"001i000000LhyRt","2011-2012","Full",2,"San Francisco","Orchestra","0",2,"no"
"001i000000Lhya1","1999-2000","Full",1,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuOWm","1996-1997","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000NuNuE","2003-2004","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000NuPKr","2008-2009","Quartet",1,"Berkeley Saturday","Balcony Rear","4",0.5,"no"
"001i000000NuOvk","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyQw","2008-2009","Full",1,"Peninsula","Balcony Front","3",1,"no"
"001i000000LhyVg","2005-2006","Full",2,"San Francisco","Orchestra Front","1",2,"no"
"001i000000NuO2p","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyTF","2004-2005","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000LhyUS","2010-2011","Quartet A",2,"Berkeley Sunday","Orchestra","1",1,"no"
"001i000000NuNvU","2007-2008","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuNwb","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyaI","1995-1996","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOAk","1995-1996","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuPhA","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuOmi","2007-2008","Trio",1,"Peninsula","Premium Orchestra","1",0.5,"no"
"001i000000NuNnI","1995-1996","Full",2,"Contra Costa","Box","1",2,"no"
"001i000000NuPCH","2009-2010","Quartet",1,"San Francisco","Premium Orchestra","1",0.5,"no"
"001i000000NuOCL","1996-1997","Quartet",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000NuO6a","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNyt","2001-2002","Full",3,"Berkeley Saturday","Orchestra","2",3,"no"
"001i000000LhyRT","2004-2005","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000LhyRE","2008-2009","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNyW","1999-2000","Full",1,"Contra Costa","Orchestra","2",1,"no"
"001i000000Lhyc5","1995-1996","Full",1,"Berkeley Saturday","Balcony Rear","4",1,"no"
"001i000000LhyXP","2008-2009","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOKX","1999-2000","Full",3,"Peninsula","Orchestra","2",3,"no"
"001i000000LhyPz","2008-2009","Quartet",4,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNu0","2001-2002","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOKa","1993-1994","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyXN","2005-2006","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOQj","1994-1995","Quartet",2,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOlM","1999-2000","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyQ9","2000-2001","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOu9","2001-2002","Full",4,"San Francisco","Orchestra","2",4,"no"
"001i000000NuRIq","1993-1994","Full",1,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000LhyWt","2001-2002","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyPU","1996-1997","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000Lhyd7","2011-2012","Full",1,"Peninsula","Orchestra","0",1,"no"
"001i000000LhyW2","2005-2006","Full",2,"San Francisco","Orchestra Rear","2",2,"no"
"001i000000NuOrj","1997-1998","Full",1,"Contra Costa","Balcony","4",1,"no"
"001i000000NuPRl","2011-2012","Trio",2,"Berkeley Saturday","Balcony Front","2",1,"no"
"001i000000NuO33","1996-1997","Full",1,"Contra Costa","Orchestra","2",1,"no"
"001i000000LhyPv","2014-2015","Full",1,"San Francisco",NA,"0",1,"no"
"001i000000NuO6f","2007-2008","Quartet",2,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000NuOI7","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNrF","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuPFn","2001-2002","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000Lhybw","2007-2008","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyQe","2012-2013","Full",2,"Peninsula","Orchestra","1",2,"no"
"001i000000NuNu6","2001-2002","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000LhyZc","2014-2015","Trio B",2,"Berkeley Saturday",NA,"2",1,"no"
"001i000000LhyQv","2007-2008","Quartet",2,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000LhyXg","2004-2005","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000LhyWL","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuORs","2002-2003","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000LhyYK","2013-2014","Full",1,"Berkeley Sunday",NA,"3",1,"no"
"001i000000NuO51","2001-2002","Full",4,"Berkeley Saturday","Orchestra","2",4,"no"
"001i000000LhyS5","1998-1999","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuRTq","2007-2008","Trio",1,"Berkeley Sunday","Balcony Rear","4",0.5,"no"
"001i000000NuNvy","1995-1996","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuPGW","2002-2003","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhySi","2001-2002","Trio",1,"Berkeley Sunday","Orchestra","2",0.5,"no"
"001i000000LhyPW","2001-2002","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuPld","2005-2006","Trio",3,"Peninsula","Orchestra Front","1",1.5,"no"
"001i000000NuOOM","1996-1997","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuNvN","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhydL","2013-2014","Full",2,"Berkeley Saturday",NA,"3",2,"no"
"001i000000LhyUs","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000LhyTl","2011-2012","Quartet",2,"Berkeley Saturday","Orchestra","1",1,"no"
"001i000000NuNtg","2008-2009","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000LhyPd","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNot","1997-1998","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuNvp","1999-2000","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuPer","2002-2003","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuODm","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyU1","2010-2011","Full",2,"Berkeley Saturday","Orchestra","0",2,"no"
"001i000000NuQIN","2007-2008","Quartet",1,"San Francisco","Dress Circle","3",0.5,"no"
"001i000000NuR7K","2012-2013","Trio A",2,"Berkeley Sunday","Balcony Front","2",1,"no"
"001i000000NuOps","1996-1997","Full",1,"Santa Rosa","Orchestra","2",1,"no"
"001i000000Lhyay","1995-1996","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNSI","2002-2003","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000LhyQf","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuNWg","1998-1999","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOyX","2008-2009","Trio",2,"Berkeley Saturday","Premium Orchestra","1",1,"no"
"001i000000NuNYF","2000-2001","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000LhyQ9","2013-2014","Full",2,"Berkeley Sunday",NA,"2",2,"no"
"001i000000LhyV8","2001-2002","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOEw","2010-2011","Full",2,"Peninsula","Orchestra","1",2,"no"
"001i000000LhyQP","2006-2007","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNmk","1995-1996","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOIZ","1994-1995","Full",4,"San Francisco","Orchestra","2",4,"no"
"001i000000LhyVg","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuPQc","2009-2010","Quartet CC",1,"Contra Costa","Premium Orchestra","1",0.5,"no"
"001i000000Lhyd4","1993-1994","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuODT","1995-1996","Full",2,"Berkeley Saturday","Balcony Rear","4",2,"no"
"001i000000NuNVJ","1993-1994","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000LhyUz","2008-2009","Full",1,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000LhyQT","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuOAh","1994-1995","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuOn7","1998-1999","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000NuOlW","1997-1998","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyUu","2014-2015","Full",2,"Berkeley Saturday",NA,"4",2,"no"
"001i000000NuOgT","1995-1996","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuODr","1996-1997","Full",2,"San Francisco","Box","1",2,"no"
"001i000000LhyXK","2008-2009","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000LhyQK","1995-1996","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuQEa","2006-2007","Quartet",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000LhyT0","2014-2015","Full",2,"Berkeley Sunday",NA,"0",2,"no"
"001i000000NuQEF","2008-2009","Quartet CC",2,"Contra Costa","Dress Circle","3",1,"no"
"001i000000LhyUv","2005-2006","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuNq4","1999-2000","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhySS","2012-2013","Trio B",2,"Berkeley Sunday","Orchestra","1",1,"no"
"001i000000NuOSV","1999-2000","Full",2,"San Francisco","Balcony","4",2,"no"
"001i0000017aTdb","2014-2015","Trio A",2,"Berkeley Saturday",NA,"0",1,"no"
"001i000000NuNZk","2001-2002","Full",1,"San Francisco","Dress Circle","3",1,"no"
"001i000000LhyT9","2012-2013","Full",12,"Berkeley Sunday","Orchestra","0",12,"yes"
"001i000000NuNhE","2006-2007","Quartet CC",2,"Contra Costa","Gallery","4",1,"no"
"001i000000NuOf2","1996-1997","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyUh","2001-2002","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyQw","2011-2012","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000Lhyaj","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuNsw","1998-1999","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyTR","2013-2014","Trio B",2,"Berkeley Saturday",NA,"3",1,"no"
"001i000000NuOBF","1995-1996","Quartet",2,"San Francisco","Dress Circle","3",1,"no"
"001i000000NuO9s","2011-2012","Full",2,"San Francisco","Orchestra","0",2,"no"
"001i000000NuO6v","2001-2002","Full",4,"San Francisco","Orchestra","2",4,"no"
"001i000000LhyT0","1997-1998","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyRj","1994-1995","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNtu","1998-1999","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuP2y","1999-2000","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuOW7","2008-2009","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuP49","2010-2011","Full",2,"Berkeley Sunday","Orchestra","0",2,"no"
"001i000000NuNYi","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhydH","2013-2014","Full",1,"San Francisco",NA,"1",1,"no"
"001i000000NuOAr","2006-2007","Quartet",2,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000LhyXE","2001-2002","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhySd","2004-2005","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuRSz","1999-2000","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOJM","1993-1994","Full",1,"Santa Rosa","Balcony","4",1,"no"
"001i000000NuPpE","2003-2004","Trio",1,"Berkeley Saturday","",NA,0.5,"no"
"001i000000NuONg","1994-1995","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyYl","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuPAd","2001-2002","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyS3","1994-1995","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000LhyZz","1995-1996","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuOLY","2000-2001","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000LhyT0","2012-2013","Full",2,"Berkeley Sunday","Orchestra","0",2,"no"
"001i000000NuORG","2003-2004","Full",1,"Peninsula","",NA,1,"no"
